price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus,age,dist_city_center_km
4611000,5487,4,3,2,yes,yes,yes,no,yes,0,no,unfurnished,26.0,5.0
4328000,7345,3,2,1,yes,no,no,no,no,1,no,unfurnished,4.0,0.5
3585000,5680,3,2,1,yes,no,no,no,no,0,no,furnished,0.0,1.7
4566000,5282,2,3,4,yes,no,no,yes,yes,3,yes,unfurnished,23.0,6.6
3350000,7522,3,2,1,yes,no,no,no,no,0,no,unfurnished,24.0,16.1
3427000,4861,4,2,2,yes,yes,no,no,yes,1,no,furnished,11.0,17.2
4499000,6088,6,2,1,yes,no,no,no,yes,2,no,furnished,10.0,0.6
4377000,6208,2,2,2,yes,no,yes,no,yes,1,yes,semi-furnished,20.0,4.3
3814000,4030,5,2,3,yes,no,no,no,no,2,no,semi-furnished,19.0,7.0
4543000,7682,3,3,1,yes,no,no,no,no,0,no,semi-furnished,26.0,1.3
3616000,5115,3,2,1,yes,no,no,no,no,1,yes,semi-furnished,10.0,11.6
3255000,3837,3,2,2,yes,yes,no,no,no,1,no,semi-furnished,41.0,10.9
3328000,6680,2,2,2,yes,no,no,no,no,3,no,furnished,67.0,18.7
3206000,3523,2,1,2,yes,no,yes,no,no,2,no,furnished,1.0,0.3
3459000,5562,4,1,1,yes,no,no,no,yes,3,no,semi-furnished,23.0,2.0
4520000,5480,3,4,1,yes,no,yes,no,yes,0,no,semi-furnished,8.0,14.0
5358000,7889,5,2,4,yes,no,yes,no,yes,1,no,semi-furnished,6.0,8.9
3098000,6544,3,2,3,yes,yes,no,no,no,0,no,unfurnished,11.0,18.0
4284000,5445,2,2,2,no,yes,no,no,yes,0,yes,furnished,1.0,0.5
4856000,7299,4,1,3,yes,no,no,no,yes,0,no,furnished,8.0,7.3
4591000,8558,3,2,2,yes,no,no,no,no,2,no,furnished,25.0,6.7
4469000,6727,3,2,2,yes,no,yes,yes,yes,0,no,semi-furnished,3.0,0.3
3514000,5523,4,2,1,yes,no,,no,no,1,no,unfurnished,,
2490000,2614,5,2,2,yes,no,no,no,no,2,yes,semi-furnished,34.0,7.5
2208000,3157,4,1,2,yes,no,no,no,yes,2,no,semi-furnished,7.0,1.7
3870000,4829,4,1,1,yes,no,no,no,yes,1,no,semi-furnished,5.0,2.6
3644000,4159,4,4,2,yes,no,no,no,yes,1,no,semi-furnished,7.0,8.2
5290000,5089,5,2,3,yes,yes,no,no,yes,1,yes,semi-furnished,9.0,5.1
3868000,5625,3,2,2,yes,no,no,no,no,0,no,semi-furnished,12.0,15.6
4635000,6665,1,1,2,yes,no,yes,no,no,2,yes,furnished,19.0,3.4
3319000,5345,3,1,3,yes,no,no,no,yes,1,no,unfurnished,7.0,2.5
3165000,6570,2,2,1,yes,yes,no,no,yes,2,no,semi-furnished,20.0,33.5
3494000,5642,4,2,2,yes,no,no,yes,no,2,no,semi-furnished,9.0,19.4
2630000,1154,4,2,3,no,no,no,no,yes,2,yes,semi-furnished,5.0,0.3
2518000,3433,3,1,2,yes,yes,no,yes,yes,1,yes,unfurnished,13.0,11.8
2532000,5183,1,2,1,no,no,no,no,no,0,no,furnished,15.0,0.9
2695000,2839,4,1,1,yes,no,yes,no,no,2,no,furnished,10.0,0.3
3478000,6820,3,1,3,yes,no,no,no,no,1,no,semi-furnished,1.0,2.6
4821000,8868,4,2,2,yes,yes,yes,no,no,0,no,semi-furnished,2.0,2.5
4868000,8181,3,1,3,yes,yes,yes,no,yes,0,no,furnished,4.0,13.7
3594000,5030,3,1,2,yes,no,yes,no,no,0,yes,unfurnished,4.0,9.9
4486000,8780,2,2,2,yes,no,yes,no,yes,2,no,semi-furnished,13.0,32.0
3580000,5827,2,2,3,yes,yes,no,no,no,0,no,unfurnished,0.0,9.9
3969000,4758,4,3,2,yes,yes,no,yes,no,1,no,semi-furnished,17.0,4.3
3897000,4151,5,2,2,yes,no,,yes,yes,1,no,unfurnished,,9.6
3094000,4835,4,1,2,yes,yes,no,no,yes,1,no,semi-furnished,4.0,45.0
2910000,4646,2,1,3,yes,no,yes,no,yes,2,no,semi-furnished,9.0,9.9
4911000,5875,3,4,2,yes,no,no,no,yes,2,no,unfurnished,3.0,11.5
4799000,5853,4,2,2,yes,no,yes,no,yes,1,yes,furnished,26.0,22.3
3916000,5507,4,2,1,yes,no,yes,no,no,0,no,unfurnished,1.0,1.0
3649000,6461,2,1,3,yes,no,yes,no,no,1,no,semi-furnished,7.0,9.8
4064000,8119,1,2,1,yes,yes,no,no,yes,2,no,unfurnished,23.0,15.2
4530000,7589,4,1,2,yes,no,no,no,yes,1,no,semi-furnished,11.0,24.7
2538000,2233,3,2,2,yes,no,yes,no,yes,2,yes,unfurnished,4.0,1.9
1963000,700,3,3,2,yes,no,no,no,yes,0,no,furnished,7.0,5.6
4929000,7556,1,4,2,yes,no,yes,no,yes,2,yes,semi-furnished,15.0,9.1
2219000,2493,3,2,1,yes,no,no,no,no,0,yes,unfurnished,43.0,2.3
4062000,5006,5,2,2,yes,yes,no,no,yes,2,yes,unfurnished,27.0,7.3
4490000,2926,6,4,3,yes,no,yes,no,no,1,yes,furnished,5.0,2.4
1978000,1536,3,2,3,yes,no,no,no,no,2,no,semi-furnished,76.0,3.2
4007000,6691,3,1,1,yes,no,no,no,no,0,no,semi-furnished,0.0,4.7
5489000,7170,2,2,3,yes,yes,no,no,yes,1,no,furnished,0.0,6.0
2285000,4232,3,1,2,no,yes,no,no,no,2,no,semi-furnished,21.0,4.8
2265000,700,3,2,3,yes,yes,no,no,no,0,yes,unfurnished,3.0,5.4
4140000,4298,4,2,2,yes,no,no,no,yes,2,yes,semi-furnished,1.0,2.8
4011000,6362,3,2,2,no,no,no,no,yes,2,no,semi-furnished,3.0,1.4
1795000,2246,2,2,3,yes,no,no,no,no,1,no,unfurnished,7.0,0.4
3396000,5903,2,1,3,no,no,no,yes,yes,1,no,furnished,16.0,1.7
4082000,5466,3,2,2,yes,yes,no,no,no,1,yes,semi-furnished,12.0,7.0
3646000,6774,2,3,1,yes,no,no,no,yes,1,no,unfurnished,3.0,12.3
3710000,5763,2,2,2,yes,no,no,no,yes,1,no,unfurnished,8.0,1.5
3162000,3359,6,1,2,yes,no,no,no,yes,2,no,unfurnished,31.0,0.9
5236000,8132,3,4,1,yes,no,no,no,yes,1,yes,unfurnished,20.0,11.1
3211000,5151,3,3,1,yes,no,no,no,no,0,no,furnished,5.0,2.9
3517000,5440,5,1,3,yes,no,yes,no,no,0,no,semi-furnished,48.0,24.2
2501000,3447,6,1,1,yes,yes,no,no,no,0,no,unfurnished,15.0,10.0
3405000,4525,3,2,2,yes,no,no,no,no,1,no,furnished,1.0,3.2
4218000,3553,4,3,1,yes,yes,no,no,yes,2,no,furnished,0.0,2.7
3621000,5120,3,4,1,no,no,yes,no,no,2,no,unfurnished,2.0,5.9
5087000,9266,3,3,1,yes,yes,yes,no,no,0,no,unfurnished,16.0,0.7
2967000,2482,3,2,1,yes,no,no,yes,no,3,no,semi-furnished,2.0,1.0
1917000,1950,4,2,3,yes,no,no,no,no,1,no,unfurnished,9.0,1.5
5349000,8737,4,1,3,yes,no,no,no,no,3,no,unfurnished,1.0,11.9
2747000,5039,3,1,1,yes,no,no,no,yes,2,no,unfurnished,30.0,5.8
3243000,4028,2,2,2,yes,yes,no,no,no,2,no,unfurnished,5.0,0.3
5303000,7788,4,2,2,yes,no,no,no,yes,0,yes,semi-furnished,29.0,9.0
2328000,4168,2,2,3,yes,no,no,no,no,0,no,unfurnished,35.0,4.4
5976000,9517,3,2,3,yes,no,no,no,yes,0,yes,unfurnished,0.0,5.7
4187000,6991,4,1,2,yes,no,no,no,no,2,no,unfurnished,7.0,1.9
4280000,4427,4,2,2,yes,no,no,no,no,1,yes,unfurnished,0.0,6.4
5648000,10246,4,1,3,yes,no,no,no,no,2,yes,furnished,29.0,31.0
3795000,4167,5,2,1,no,yes,yes,no,no,1,yes,furnished,9.0,0.6
4305000,7133,3,3,2,no,yes,yes,no,no,2,no,semi-furnished,1.0,2.7
3413000,6158,4,2,3,yes,yes,no,no,no,0,no,unfurnished,1.0,2.2
5624000,8364,4,4,2,yes,no,no,no,yes,0,yes,unfurnished,6.0,2.3
4328000,8935,2,1,2,no,no,no,no,no,1,yes,semi-furnished,34.0,3.8
3329000,5570,1,2,2,yes,no,yes,no,no,1,no,semi-furnished,14.0,13.6
1733000,3842,3,1,1,yes,no,no,no,no,1,no,unfurnished,24.0,19.5
4325000,6512,3,2,2,yes,no,no,no,no,2,yes,semi-furnished,5.0,1.8
4114000,4009,4,3,2,no,no,no,no,yes,0,yes,furnished,1.0,6.3
5790000,9929,4,2,2,yes,yes,no,no,yes,1,no,semi-furnished,44.0,8.1
3123000,5800,2,3,2,yes,yes,no,no,no,2,no,unfurnished,0.0,5.9
3042000,4696,2,1,3,yes,no,no,yes,no,0,no,unfurnished,35.0,4.6
4348000,5906,6,3,1,yes,no,no,no,no,3,no,semi-furnished,6.0,1.7
2432000,2536,2,1,2,yes,no,yes,no,no,3,no,furnished,0.0,5.4
2200000,3362,3,3,2,yes,no,yes,no,no,0,no,semi-furnished,14.0,4.1
4578000,8141,3,1,2,yes,no,yes,no,no,1,no,unfurnished,47.0,12.7
2918000,4055,3,1,1,yes,no,yes,no,no,1,yes,unfurnished,40.0,11.5
2951000,3197,2,2,2,yes,no,yes,no,yes,2,yes,semi-furnished,2.0,1.2
4965000,6681,2,4,3,yes,no,yes,yes,no,1,no,furnished,2.0,0.7
4283000,8109,2,1,2,yes,yes,yes,no,no,2,no,unfurnished,10.0,19.1
5334000,7082,3,2,3,yes,yes,yes,no,no,2,yes,semi-furnished,12.0,6.1
5296000,7691,3,3,4,yes,yes,yes,yes,yes,0,no,furnished,16.0,15.6
3063000,3835,2,2,1,yes,no,yes,no,yes,2,no,unfurnished,2.0,0.5
1800000,2372,4,1,1,yes,no,no,no,no,2,no,unfurnished,38.0,6.0
5323000,8803,4,2,4,no,yes,no,no,yes,1,no,unfurnished,12.0,6.2
3168000,4790,1,2,4,yes,no,yes,no,yes,2,no,semi-furnished,23.0,15.8
3992000,4948,3,3,1,yes,yes,no,no,yes,2,yes,semi-furnished,9.0,0.8
4847000,8422,4,3,1,yes,no,no,no,no,0,no,furnished,6.0,2.2
3324000,6724,3,2,1,yes,no,no,no,no,1,no,furnished,45.0,4.2
4864000,6503,3,4,4,no,no,yes,no,no,1,no,semi-furnished,10.0,16.1
6007000,10263,4,2,1,yes,no,no,no,yes,0,no,furnished,24.0,22.4
2691000,4084,5,1,2,yes,yes,no,no,no,3,no,unfurnished,37.0,39.4
3584000,7541,4,1,3,no,no,yes,no,no,0,no,furnished,14.0,25.6
4189000,5625,3,2,1,yes,yes,yes,no,yes,2,no,semi-furnished,10.0,0.3
4181000,6091,4,1,2,yes,yes,,no,yes,1,no,semi-furnished,,0.4
5501000,8863,3,4,1,yes,yes,no,no,no,0,no,semi-furnished,0.0,1.3
4326000,6617,4,3,3,yes,no,no,no,no,3,no,semi-furnished,3.0,3.4
3383000,6684,3,1,1,no,no,no,no,no,2,no,unfurnished,2.0,14.2
4600000,7860,2,2,2,yes,no,yes,no,yes,1,no,semi-furnished,4.0,17.9
3334000,4697,4,2,2,no,no,yes,no,no,0,yes,unfurnished,4.0,1.7
3171000,3654,3,4,1,no,yes,yes,no,no,0,no,semi-furnished,5.0,7.7
3077000,3201,3,3,1,yes,no,no,no,no,1,no,furnished,7.0,19.9
2369000,1174,5,2,2,yes,no,no,no,no,1,no,semi-furnished,1.0,5.0
5080000,10024,1,3,1,yes,no,no,yes,no,1,no,semi-furnished,1.0,0.9
2424000,3073,3,2,3,yes,no,no,no,no,3,no,unfurnished,13.0,4.9
4546000,5013,2,2,3,yes,yes,no,yes,yes,1,yes,unfurnished,9.0,3.8
4117000,4891,4,1,2,yes,yes,no,yes,no,2,no,furnished,7.0,6.9
4075000,6176,4,1,2,yes,no,no,no,yes,2,no,furnished,12.0,4.6
3992000,7295,3,2,2,no,yes,no,no,no,1,no,semi-furnished,21.0,0.3
4814000,7393,4,1,3,yes,yes,no,no,yes,2,no,unfurnished,7.0,40.9
2542000,4217,3,1,2,yes,no,no,no,no,1,no,furnished,12.0,6.3
3485000,5132,4,2,1,no,no,no,no,yes,2,no,unfurnished,37.0,5.1
3066000,6122,3,1,1,yes,no,yes,no,no,1,no,semi-furnished,22.0,24.7
4216000,4953,3,2,2,yes,no,no,no,yes,0,no,semi-furnished,7.0,1.4
5411000,9036,5,2,2,yes,no,no,no,no,2,no,furnished,12.0,1.7
5005000,6580,3,4,2,yes,yes,no,no,no,1,no,furnished,2.0,13.2
3558000,7117,2,2,1,yes,no,no,no,no,2,no,semi-furnished,10.0,2.4
3871000,6958,3,1,2,yes,no,yes,no,yes,3,no,furnished,48.0,12.8
4914000,8082,6,2,1,yes,yes,no,no,no,0,no,furnished,9.0,2.5
4190000,5898,3,3,1,no,yes,yes,no,yes,1,no,furnished,32.0,0.3
3118000,2647,2,4,2,yes,no,yes,no,no,1,yes,semi-furnished,6.0,5.8
3702000,6379,3,2,1,yes,no,no,no,no,2,no,semi-furnished,80.0,1.8
3564000,4067,3,1,2,yes,yes,yes,yes,no,2,yes,semi-furnished,10.0,11.3
2716000,4337,2,3,2,yes,no,,no,yes,1,no,semi-furnished,,
4427000,6790,4,1,2,yes,no,no,no,yes,1,no,furnished,11.0,20.6
5075000,8224,6,2,2,no,no,yes,no,no,2,yes,semi-furnished,4.0,12.2
4250000,5547,3,2,1,yes,no,no,yes,yes,0,yes,furnished,0.0,1.6
3736000,6179,3,1,1,yes,no,no,no,no,2,no,unfurnished,21.0,12.9
5903000,9245,3,1,3,yes,no,yes,yes,no,2,no,furnished,4.0,8.2
3055000,6030,2,1,2,yes,no,no,no,no,3,no,unfurnished,19.0,8.8
6362000,11224,5,2,2,yes,yes,no,no,no,1,no,furnished,4.0,14.3
4672000,6744,3,4,1,yes,yes,no,no,yes,0,yes,unfurnished,3.0,6.8
1910000,1626,3,1,2,yes,no,no,no,no,1,yes,unfurnished,44.0,5.0
4115000,7157,4,3,2,yes,no,no,no,no,0,no,unfurnished,5.0,8.1
3736000,6339,3,1,2,yes,no,no,no,yes,3,yes,unfurnished,11.0,2.8
5152000,8337,4,2,2,yes,no,,no,yes,0,no,furnished,,
4010000,6981,2,1,1,yes,yes,yes,no,no,2,no,furnished,10.0,7.7
3729000,5195,4,4,1,no,yes,no,no,yes,1,no,semi-furnished,30.0,2.1
4290000,2807,5,3,3,yes,no,yes,no,no,1,yes,furnished,13.0,0.7
3757000,5040,4,2,3,yes,no,,no,yes,0,no,semi-furnished,,0.3
3512000,3629,6,3,1,yes,no,no,no,yes,2,no,semi-furnished,24.0,7.5
3534000,4223,2,2,2,yes,no,no,no,yes,1,no,furnished,2.0,3.6
4277000,6795,3,4,1,yes,no,yes,yes,yes,1,no,semi-furnished,9.0,11.2
5412000,9174,4,2,1,yes,yes,no,no,no,3,no,furnished,36.0,3.8
4746000,6368,3,3,1,yes,no,yes,yes,yes,1,yes,semi-furnished,12.0,5.3
2613000,2869,3,2,1,yes,no,no,no,no,1,no,unfurnished,20.0,4.2
3811000,6478,3,1,2,no,no,no,no,no,1,no,semi-furnished,13.0,8.4
4532000,8133,2,2,2,yes,yes,no,no,no,0,no,semi-furnished,22.0,3.5
3055000,4158,3,1,1,yes,no,yes,no,yes,3,yes,semi-furnished,35.0,26.5
2778000,5205,2,2,1,yes,no,no,no,no,1,yes,unfurnished,4.0,22.0
3472000,5532,4,2,3,no,yes,no,no,yes,0,no,furnished,2.0,15.1
3279000,3773,2,2,1,yes,no,no,yes,no,1,yes,unfurnished,8.0,20.2
3640000,6926,2,1,2,yes,no,no,no,no,2,no,semi-furnished,15.0,4.8
3163000,5234,3,1,1,no,yes,yes,no,yes,1,no,semi-furnished,3.0,6.2
3751000,6423,3,2,2,yes,no,no,no,no,2,no,unfurnished,0.0,10.8
4332000,3548,5,4,1,yes,no,no,no,yes,0,yes,unfurnished,5.0,9.5
3023000,4538,3,2,1,yes,no,no,no,no,1,no,semi-furnished,42.0,17.7
4241000,7089,3,2,1,no,no,no,no,yes,2,no,furnished,14.0,10.1
2829000,4680,4,2,1,no,no,yes,no,no,0,no,unfurnished,6.0,45.0
4953000,9299,3,2,2,no,yes,no,no,no,2,no,semi-furnished,3.0,3.4
3341000,4621,2,1,2,yes,yes,yes,no,yes,0,no,semi-furnished,5.0,14.3
3660000,5994,3,2,1,no,yes,no,no,no,2,no,furnished,2.0,9.6
4604000,7552,5,1,1,yes,no,no,no,no,1,yes,semi-furnished,1.0,9.4
2968000,2380,3,4,2,yes,no,no,no,no,2,no,unfurnished,28.0,3.2
1711000,1626,3,1,2,yes,yes,no,no,no,0,no,semi-furnished,73.0,12.3
2259000,2144,2,2,4,yes,no,yes,no,no,0,yes,unfurnished,2.0,18.5
4894000,8278,2,1,2,yes,no,yes,no,yes,0,no,furnished,1.0,2.0
3667000,4286,3,1,2,yes,yes,yes,no,no,0,yes,furnished,5.0,7.9
6328000,11128,3,3,2,no,no,yes,no,no,1,yes,semi-furnished,7.0,4.0
2346000,4259,2,1,3,yes,no,no,no,no,1,no,unfurnished,3.0,36.5
4235000,5906,5,1,3,yes,no,yes,no,no,1,no,unfurnished,4.0,5.2
5329000,8893,4,2,1,no,no,no,yes,yes,2,yes,unfurnished,3.0,2.1
5398000,9913,3,1,1,yes,no,no,no,yes,2,no,furnished,18.0,3.8
5328000,10035,4,1,1,yes,no,no,no,yes,2,yes,unfurnished,15.0,8.5
5003000,8158,2,3,2,yes,no,no,no,yes,1,yes,unfurnished,12.0,0.6
5747000,7753,3,3,2,yes,no,yes,no,yes,1,yes,furnished,6.0,7.4
4594000,6804,4,3,2,yes,no,yes,no,no,1,yes,semi-furnished,29.0,21.4
6100000,7212,4,3,1,yes,yes,yes,yes,yes,2,yes,semi-furnished,42.0,15.2
3209000,4287,4,2,2,no,no,no,no,no,0,no,semi-furnished,2.0,0.6
2564000,3700,3,1,3,yes,no,no,no,yes,0,no,unfurnished,3.0,40.2
4643000,5493,5,3,1,yes,yes,yes,no,no,2,no,furnished,9.0,9.6
3256000,5126,2,3,2,yes,no,no,no,no,0,no,semi-furnished,1.0,1.4
4882000,4503,5,3,2,yes,yes,yes,no,yes,2,no,furnished,7.0,0.3
5522000,7032,6,2,3,yes,no,no,no,no,2,yes,semi-furnished,10.0,1.5
4012000,7602,2,1,3,no,yes,no,no,no,0,no,unfurnished,9.0,14.6
4479000,5694,4,3,2,yes,yes,no,no,no,0,yes,furnished,5.0,0.3
4247000,8751,1,2,2,yes,no,no,no,yes,1,no,semi-furnished,9.0,2.1
2434000,2988,3,4,3,no,no,no,no,no,2,no,unfurnished,38.0,11.3
3056000,5074,3,1,2,yes,yes,no,no,no,1,no,unfurnished,3.0,7.1
3598000,3923,3,1,1,yes,no,yes,no,yes,2,no,semi-furnished,13.0,12.2
3254000,1394,5,1,3,yes,yes,no,no,no,1,no,furnished,1.0,11.0
4184000,5318,4,3,1,yes,no,no,no,yes,1,no,semi-furnished,1.0,0.4
3748000,5232,3,1,2,yes,no,yes,no,yes,0,yes,unfurnished,10.0,17.8
5197000,8830,4,1,3,yes,yes,no,no,no,2,yes,unfurnished,1.0,2.1
5535000,6888,6,4,2,yes,no,yes,no,no,0,no,furnished,0.0,6.4
3807000,3247,1,1,2,yes,yes,yes,no,yes,2,yes,unfurnished,2.0,8.3
6769000,9579,6,3,1,no,yes,no,yes,no,1,yes,furnished,10.0,1.5
4650000,8186,2,2,2,no,no,no,no,yes,1,no,furnished,15.0,29.9
5134000,6781,4,3,1,yes,no,yes,no,yes,2,no,semi-furnished,3.0,5.4
3689000,5002,3,2,1,yes,no,no,no,no,2,no,furnished,13.0,0.5
2782000,3389,2,3,2,yes,no,no,no,no,1,no,furnished,2.0,22.2
3257000,4681,3,3,1,yes,no,yes,no,yes,0,no,unfurnished,11.0,7.1
4441000,7895,4,1,2,no,no,no,no,yes,2,no,semi-furnished,6.0,9.6
4966000,9646,3,1,2,no,no,no,no,no,1,yes,unfurnished,13.0,6.0
3410000,8895,2,1,4,no,no,yes,no,no,0,no,unfurnished,64.0,14.4
3030000,4425,3,2,2,yes,no,no,no,no,3,no,unfurnished,33.0,0.3
2971000,3037,5,3,1,no,no,yes,no,yes,0,no,semi-furnished,0.0,2.5
3415000,5810,3,2,1,no,no,no,no,no,0,no,semi-furnished,26.0,5.1
1735000,1609,2,2,2,yes,no,no,no,no,0,no,semi-furnished,1.0,0.6
3857000,6211,3,1,2,yes,no,yes,no,no,2,no,furnished,37.0,9.8
3000000,5175,1,3,2,yes,no,no,no,no,2,no,unfurnished,4.0,4.0
4363000,4475,4,4,2,yes,no,no,no,no,1,no,semi-furnished,6.0,2.5
1895000,1992,4,1,1,no,no,yes,no,yes,1,no,furnished,1.0,0.3
4790000,6630,3,2,2,yes,no,no,no,yes,1,yes,semi-furnished,1.0,10.2
3111000,4328,3,1,2,yes,no,yes,no,yes,2,yes,unfurnished,16.0,14.4
2702000,2926,4,2,1,yes,no,no,no,yes,0,no,furnished,35.0,4.0
2168000,700,3,2,1,yes,no,,yes,no,3,no,furnished,,
2937000,5439,4,1,1,no,no,no,no,no,0,no,unfurnished,15.0,2.1
5483000,9399,4,2,1,yes,no,no,no,yes,3,no,furnished,17.0,7.8
4994000,9155,4,1,2,yes,no,no,no,no,0,no,furnished,4.0,0.3
2995000,4494,3,2,1,yes,yes,no,no,no,2,no,semi-furnished,1.0,5.4
3589000,4175,3,2,1,yes,yes,no,no,yes,0,yes,semi-furnished,0.0,8.3
4254000,6531,6,1,1,yes,no,no,no,no,0,yes,semi-furnished,5.0,20.0
3047000,3304,3,3,4,no,no,no,no,no,2,no,semi-furnished,3.0,3.8
4388000,6164,4,2,3,yes,no,yes,no,yes,2,no,unfurnished,1.0,11.6
4325000,7185,2,2,1,yes,yes,no,no,yes,1,no,unfurnished,2.0,7.3
4425000,8199,4,1,1,yes,no,no,no,yes,2,no,unfurnished,2.0,20.9
3777000,5280,3,3,1,yes,no,no,no,yes,1,no,semi-furnished,30.0,4.1
4183000,5052,2,4,2,no,no,no,no,yes,2,yes,furnished,2.0,3.1
2222000,3568,2,1,1,yes,no,yes,no,no,1,yes,unfurnished,9.0,17.5
3034000,3681,4,1,2,yes,no,no,no,no,1,no,furnished,11.0,0.4
4187000,5002,4,1,2,yes,no,yes,no,no,1,yes,unfurnished,9.0,1.2
4867000,6308,3,2,3,yes,yes,no,yes,yes,1,no,furnished,1.0,0.7
3547000,7510,2,1,1,yes,no,no,no,yes,2,no,unfurnished,5.0,14.8
3321000,3733,4,2,3,yes,no,no,no,no,0,no,unfurnished,1.0,0.3
4360000,8784,2,2,3,yes,no,no,no,no,0,no,semi-furnished,6.0,15.8
3720000,4904,3,2,1,no,yes,no,no,yes,1,no,furnished,3.0,4.8
3734000,5453,2,2,2,yes,no,no,no,yes,2,no,furnished,10.0,0.3
3033000,3856,2,2,1,yes,no,,no,no,0,yes,semi-furnished,14.0,4.1
1668000,700,2,2,1,no,no,yes,no,yes,1,no,furnished,9.0,1.7
3691000,7445,3,1,1,no,no,no,no,yes,3,no,unfurnished,7.0,7.8
3192000,7121,2,1,2,yes,yes,no,no,no,0,no,semi-furnished,6.0,9.1
4004000,4881,3,3,2,yes,no,no,no,yes,2,no,semi-furnished,22.0,5.3
4415000,5647,3,1,3,yes,no,no,no,yes,2,yes,semi-furnished,3.0,0.3
3833000,6635,3,2,1,yes,no,no,no,no,1,no,semi-furnished,16.0,8.5
3059000,2062,3,3,4,yes,no,yes,no,no,3,no,furnished,17.0,14.8
2698000,4336,4,1,1,yes,no,yes,no,no,2,no,unfurnished,7.0,10.2
4227000,7247,2,2,3,yes,no,no,no,no,1,no,unfurnished,4.0,14.2
3215000,2741,3,2,1,yes,no,yes,no,yes,1,no,semi-furnished,8.0,1.8
4432000,6146,2,3,1,yes,yes,yes,no,yes,2,yes,furnished,1.0,17.6
3302000,2516,2,4,3,yes,no,no,no,no,1,yes,unfurnished,1.0,3.1
4413000,6526,3,2,1,yes,yes,no,no,no,2,no,furnished,1.0,0.3
3602000,5422,3,1,2,yes,yes,no,no,yes,1,no,furnished,2.0,14.8
2776000,1947,5,2,2,yes,no,yes,no,yes,1,no,semi-furnished,8.0,22.8
4910000,8062,3,2,2,yes,no,no,no,yes,0,no,furnished,23.0,8.5
3237000,3884,6,2,2,yes,no,no,yes,no,0,no,furnished,3.0,2.1
2057000,3717,1,1,2,yes,yes,no,no,yes,0,no,unfurnished,33.0,2.3
2701000,5941,2,1,1,yes,no,no,no,no,2,no,semi-furnished,37.0,5.0
3676000,8027,1,3,2,yes,no,no,no,yes,2,no,unfurnished,38.0,18.2
3291000,3265,2,2,3,yes,yes,no,no,no,2,no,furnished,22.0,1.3
2368000,5636,3,1,1,yes,no,no,no,no,2,no,unfurnished,5.0,14.0
4105000,6443,4,2,1,yes,no,no,no,no,2,no,semi-furnished,1.0,2.8
4544000,7025,1,3,2,yes,yes,yes,no,no,1,no,furnished,10.0,13.2
3880000,5888,5,2,2,yes,no,yes,no,no,2,no,unfurnished,10.0,20.2
3475000,4693,4,1,2,yes,no,no,no,yes,1,yes,unfurnished,23.0,4.5
3300000,3679,3,1,1,yes,no,no,no,yes,3,yes,furnished,66.0,3.6
3190000,5690,2,1,2,yes,yes,no,no,no,2,no,unfurnished,9.0,13.0
3104000,3141,2,3,1,yes,no,no,yes,no,1,no,semi-furnished,5.0,6.0
650000,700,2,2,2,yes,no,no,no,no,1,no,unfurnished,2.0,9.2
3356000,6460,2,2,3,yes,no,no,no,no,1,no,unfurnished,0.0,7.8
5006000,7489,3,2,1,yes,yes,yes,no,no,0,yes,furnished,9.0,1.3
2044000,700,2,2,2,yes,no,no,no,no,1,yes,furnished,10.0,14.9
3350000,3279,3,3,4,yes,no,no,no,no,1,no,semi-furnished,21.0,1.7
4437000,6862,6,2,2,yes,yes,no,no,no,0,no,unfurnished,8.0,21.5
5247000,10026,4,1,3,yes,no,no,no,no,3,no,semi-furnished,30.0,2.3
3979000,5546,5,1,2,yes,no,no,no,no,2,yes,semi-furnished,12.0,10.6
3943000,3898,2,2,3,yes,yes,no,no,no,2,no,furnished,22.0,2.7
4365000,5098,3,4,1,yes,no,no,yes,no,2,no,unfurnished,2.0,3.1
4717000,8525,3,1,1,yes,no,no,no,no,1,yes,semi-furnished,23.0,3.0
2848000,4079,2,3,1,yes,yes,no,no,no,1,no,unfurnished,13.0,11.0
3197000,3742,1,3,2,yes,no,no,no,yes,2,no,unfurnished,2.0,6.5
3661000,4438,4,1,3,yes,no,no,no,no,3,no,furnished,3.0,17.2
3212000,3403,4,1,1,yes,yes,yes,no,yes,1,no,semi-furnished,31.0,2.9
3788000,5770,3,1,2,yes,no,no,no,yes,2,yes,unfurnished,0.0,9.4
6374000,9074,3,2,2,yes,no,no,no,yes,3,yes,furnished,7.0,11.2
4349000,6211,3,1,2,yes,no,no,no,yes,2,yes,unfurnished,5.0,1.3
3674000,4945,1,2,2,yes,no,no,no,no,3,no,unfurnished,13.0,4.1
2922000,4858,3,2,2,no,no,no,no,no,1,no,unfurnished,22.0,5.3
2331000,2061,2,2,1,yes,no,yes,no,no,3,no,furnished,5.0,3.5
4640000,7443,2,1,1,yes,no,no,no,yes,2,no,furnished,7.0,3.1
4181000,5329,6,2,4,yes,no,no,no,yes,0,no,unfurnished,48.0,9.3
3565000,5103,3,2,1,no,no,no,no,yes,3,no,furnished,18.0,1.9
5073000,12525,4,2,1,no,no,no,no,no,1,no,unfurnished,27.0,9.9
4310000,6157,3,3,3,yes,no,yes,no,no,1,no,semi-furnished,7.0,21.9
